EMDB id,Status,Entry_Title,Entry_Authors,Deposit_Date,Map_Release,Resolution,Method,Detector,Energy_Filter,Associated_PDB,Citation_Authors,Citation_Year,Journal
EMD-1181,REL,Allosteric signaling of ATP hydrolysis in GroEL-GroES complexes.,Ranson NA,11/21/2005,2/14/2006,8.7,singleParticle,KODAK SO-163 FILM,,2c7d,"Ranson NA, Clare DK, Farr GW, Houldershaw D, Horwich AL, Saibil HR",2006,Nat Struct Mol Biol
EMD-1182,REL,Structural and functional insights into the interaction of echoviruses and decay-accelerating factor.,"Pettigrew DM, Williams DT, Kerrigan D, Evans DJ, Lea SM, Bhella D",12/5/2005,12/5/2005,16,singleParticle,KODAK SO-163 FILM,,2c8i,"Pettigrew DM, Williams DT, Kerrigan D, Evans DJ, Lea SM, Bhella D",2006,J Biol Chem
EMD-1183,REL,Structural and functional insights into the interaction of echoviruses and decay-accelerating factor.,"Pettigrew DM, Williams DT, Kerrigan D, Evans DJ, Lea SM, Bhella D",12/5/2005,12/5/2005,14,singleParticle,KODAK SO-163 FILM,,2c8i,"Pettigrew DM, Williams DT, Kerrigan D, Evans DJ, Lea SM, Bhella D",2006,J Biol Chem
EMD-1184,REL,Interactions of the release factor RF1 with the ribosome as revealed by cryo-EM.,"Rawat U, Gao H, Zavialov A, Gursky R, Ehrenberg M, Frank J",1/31/2006,5/9/2006,12.8,singleParticle,KODAK SO-163 FILM,,2fvo,"Rawat U, Gao H, Zavialov A, Gursky R, Ehrenberg M, Frank J",2006,J Mol Biol
EMD-1185,REL,Interactions of the release factor RF1 with the ribosome as revealed by cryo-EM.,"Rawat U, Gao H, Zavialov A, Gursky R, Ehrenberg M, Frank J",1/31/2006,5/9/2006,14,singleParticle,KODAK SO-163 FILM,,2fvo,"Rawat U, Gao H, Zavialov A, Gursky R, Ehrenberg M, Frank J",2006,J Mol Biol
EMD-1186,REL,Elongated oligomers assemble into mammalian PrP amyloid fibrils.,"Tattum MH, Cohen-Krausz S, Khalili-shirazi A, Jackson GS, Orlova EV, Collinge J, Clarke AR, Saibil HR",2/1/2006,5/9/2006,26,singleParticle,KODAK SO-163 FILM,,,"Tattum MH, Cohen-Krausz S, Thumanu K, Wharton CW, Khalili-Shirazi A, Jackson GS, Orlova EV, Collinge J, Clarke AR, Saibil HR",2006,J Mol Biol
EMD-1187,REL,Elongated oligomers assemble into mammalian PrP amyloid fibrils.,"Tattum MH, Cohen-Krausz S, Khalili-shirazi A, Jackson GS, Orlova EV, Collinge J, Clarke AR, Saibil HR",2/1/2006,5/9/2006,28,singleParticle,KODAK SO-163 FILM,,,"Tattum MH, Cohen-Krausz S, Thumanu K, Wharton CW, Khalili-Shirazi A, Jackson GS, Orlova EV, Collinge J, Clarke AR, Saibil HR",2006,J Mol Biol
EMD-1188,REL,An archaeal peptidase assembles into two different quaternary structures: A tetrahedron and a giant octahedron.,"Schoehn G, Vellieux FM, Asuncion Dura M, Receveur-Brechot V, Fabry CM, Ruigrok RW, Ebel C, Roussel A, Franzetti B",2/9/2006,9/21/2006,14,singleParticle,KODAK SO-163 FILM,,,"Schoehn G, Vellieux FM, Asuncion Dura M, Receveur-Brechot V, Fabry CM, Ruigrok RW, Ebel C, Roussel A, Franzetti B",2006,J Biol Chem
EMD-1189,REL,An archaeal peptidase assembles into two different quaternary structures: A tetrahedron and a giant octahedron.,"Schoehn G, Vellieux FM, Asuncion Dura M, Receveur-Brechot V, Fabry CM, Ruigrok RW, Ebel C, Roussel A, Franzetti B",2/9/2006,9/21/2006,15,singleParticle,KODAK SO-163 FILM,,,"Schoehn G, Vellieux FM, Asuncion Dura M, Receveur-Brechot V, Fabry CM, Ruigrok RW, Ebel C, Roussel A, Franzetti B",2006,J Biol Chem
EMD-1190,REL,Molecular structure of human geminin.,"Okorokov AL, Orlova EV, Kingsbury SR, Bagneris C, Gohlke U, Williams GH, Stoeber K",8/17/2004,2/17/2006,18,singleParticle,KODAK SO-163 FILM,,,"Okorokov AL, Orlova EV, Kingsbury SR, Bagneris C, Gohlke U, Williams GH, Stoeber K",2004,Nat Struct Mol Biol
EMD-1191,REL,Conformational changes in the AAA ATPase p97-p47 adaptor complex.,"Beuron F, Dreveny I, Yuan X, Pye VE, McKeown C, Briggs LC, Cliff MJ, Kaneko Y, Wallis R, Isaacson RL, Ladbury JE, Matthews SJ, Kondo H, Zhang X, Freemont PS",2/22/2006,5/9/2006,24,singleParticle,KODAK SO-163 FILM,,,"Beuron F, Dreveny I, Yuan X, Pye VE, McKeown C, Briggs LC, Cliff MJ, Kaneko Y, Wallis R, Isaacson RL, Ladbury JE, Matthews SJ, Kondo H, Zhang X, Freemont PS",2006,EMBO J
EMD-1192,REL,Conformational changes in the AAA ATPase p97-p47 adaptor complex.,"Beuron F, Dreveny I, Yuan X, Pye VE, McKeown C, Briggs LC, Cliff MJ, Kaneko Y, Wallis R, Isaacson RL, Ladbury JE, Matthews SJ, Kondo H, Zhang X, Freemont PS",2/22/2006,5/9/2006,27,singleParticle,KODAK SO-163 FILM,,,"Beuron F, Dreveny I, Yuan X, Pye VE, McKeown C, Briggs LC, Cliff MJ, Kaneko Y, Wallis R, Isaacson RL, Ladbury JE, Matthews SJ, Kondo H, Zhang X, Freemont PS",2006,EMBO J
EMD-1193,REL,Motions and negative cooperativity between p97 domains revealed by cryo-electron microscopy and quantised elastic deformational model.,"Beuron F, Flynn TC, Ma J, Kondo H, Zhang X, Freemont PS",2/22/2006,2/23/2006,24,singleParticle,,,,"Beuron F, Flynn TC, Ma J, Kondo H, Zhang X, Freemont PS",2003,J Mol Biol
EMD-1194,REL,Cryo-electron microscopy studies of human TFIID: conformational breathing in the integration of gene regulatory cues.,"Grob P, Cruse MJ, Inouye C, Peris M, Penczek PA, Tjian R, Nogales E",2/24/2006,2/28/2007,33,singleParticle,KODAK SO-163 FILM,,,"Grob P, Cruse MJ, Inouye C, Peris M, Penczek PA, Tjian R, Nogales E",2006,Structure
EMD-1195,REL,Cryo-electron microscopy studies of human TFIID: conformational breathing in the integration of gene regulatory cues.,"Grob P, Cruse MJ, Inouye C, Peris M, Penczek PA, Tjian R, Nogales E",2/23/2006,2/28/2007,32,singleParticle,KODAK SO-163 FILM,,,"Grob P, Cruse MJ, Inouye C, Peris M, Penczek PA, Tjian R, Nogales E",2006,Structure
EMD-1196,REL,Cryo-electron microscopy studies of human TFIID: conformational breathing in the integration of gene regulatory cues.,"Grob P, Cruse MJ, Inouye C, Peris M, Penczek PA, Tjian R, Nogales E",2/24/2006,2/28/2007,35,singleParticle,KODAK SO-163 FILM,,,"Grob P, Cruse MJ, Inouye C, Peris M, Penczek PA, Tjian R, Nogales E",2006,Structure
EMD-1197,REL,A mechanical explanation of RNA pseudoknot function in programmed ribosomal frameshifting.,"Namy O, Moran SJ, Stuart DI, Gilbert RJC, Brierley I",2/28/2006,5/11/2006,16.2,singleParticle,KODAK SO-163 FILM,,,"Namy O, Moran SJ, Stuart DI, Gilbert RJ, Brierley I",2006,Nature
EMD-1198,REL,A mechanical explanation of RNA pseudoknot function in programmed ribosomal frameshifting.,"Namy O, Moran SJ, Stuart DI, Gilbert RJC, Brierley I",2/28/2006,5/11/2006,15.7,singleParticle,KODAK SO-163 FILM,,,"Namy O, Moran SJ, Stuart DI, Gilbert RJ, Brierley I",2006,Nature
EMD-1199,REL,A mechanical explanation of RNA pseudoknot function in programmed ribosomal frameshifting.,"Namy O, Moran SJ, Stuart DI, Gilbert RJC, Brierley I",2/28/2006,5/11/2006,14,singleParticle,KODAK SO-163 FILM,,,"Namy O, Moran SJ, Stuart DI, Gilbert RJ, Brierley I",2006,Nature
EMD-1200,REL,Automated cryoEM data acquisition and analysis of 284742 particles of GroEL.,"Stagg SM, Pulokas J, Fellmann D, Cheng A, Quispe JD, Mallick SP, Avila RM, Carragher B, Potter CS",2/28/2006,7/1/2006,7.8,singleParticle,GATAN ULTRASCAN 4000 (4k x 4k),,,"Stagg SM, Lander GC, Pulokas J, Fellmann D, Cheng A, Quispe JD, Mallick SP, Avila RM, Carragher B, Potter CS",2006,J Struct Biol
EMD-1201,REL,Three-dimensional structure of the myosin V inhibited state by cryoelectron tomography.,"Liu J, Taylor DW, Krementsova EB, Trybus KM, Taylor KA",3/1/2006,7/13/2006,24,subtomogramAveraging,TVIPS TEMCAM-F224 (2k x 2k),,2dfs,"Liu J, Taylor DW, Krementsova EB, Trybus KM, Taylor KA",2006,Nature
EMD-1202,REL,An expanded protein folding cage in the GroEL-gp31 complex.,"Clare DK, Bakkes PJ, van Heerikhuizen H, van der Vies SM, Saibil HR",2/15/2006,3/9/2006,8.2,singleParticle,KODAK SO-163 FILM,,2cgt,"Clare DK, Bakkes PJ, van Heerikhuizen H, van der Vies SM, Saibil HR",2006,J Mol Biol
EMD-1203,REL,An expanded protein folding cage in the GroEL-gp31 complex.,"Clare DK, Bakkes PJ, van Heerikhuizen H, van der Vies SM, Saibil HR",3/6/2006,3/9/2006,12,singleParticle,KODAK SO-163 FILM,,,"Clare DK, Bakkes PJ, van Heerikhuizen H, van der Vies SM, Saibil HR",2006,J Mol Biol
EMD-1204,REL,Three-dimensional structure of a type III glutamine synthetase by single-particle reconstruction.,"van Rooyen JM, Abratt VR, Sewell BT",3/20/2006,8/9/2006,15,singleParticle,KODAK SO-163 FILM,,,"van Rooyen JM, Abratt VR, Sewell BT",2006,J Mol Biol
EMD-1205,REL,Three-dimensional structure of a type III glutamine synthetase by single-particle reconstruction.,"van Rooyen JM, Abratt VR, Sewell BT",3/23/2006,8/9/2006,21,singleParticle,PROSCAN TEM-PIV (2k x 2k),LEO OMEGA,,"van Rooyen JM, Abratt VR, Sewell BT",2006,J Mol Biol
EMD-1206,REL,Structure of the bacteriophage phi6 nucleocapsid suggests a mechanism for sequential RNA packaging.,"Huiskonen JT, de Haas F, Bubeck D, Bamford DH, Fuller SD, Butcher SJ",3/29/2006,6/14/2006,7.5,singleParticle,KODAK SO-163 FILM,,,"Huiskonen JT, de Haas F, Bubeck D, Bamford DH, Fuller SD, Butcher SJ",2006,Structure
EMD-1207,REL,Structure of the bacteriophage phi6 nucleocapsid suggests a mechanism for sequential RNA packaging.,"Huiskonen JT, de Haas F, Bubeck D, Bamford DH, Fuller SD, Butcher SJ",3/29/2006,6/14/2006,12,singleParticle,KODAK SO-163 FILM,,,"Huiskonen JT, de Haas F, Bubeck D, Bamford DH, Fuller SD, Butcher SJ",2006,Structure
EMD-1208,REL,Three-dimensional structure of the human DNA-PKcs/Ku70/Ku80 complex assembled on DNA and its implications for DNA DSB repair.,"Spagnolo L, Rivera-Calzada A, Pearl LH, Llorca O",3/31/2006,3/31/2008,32,singleParticle,KODAK SO-163 FILM,,,"Spagnolo L, Rivera-Calzada A, Pearl LH, Llorca O",2006,Mol Cell
EMD-1209,REL,Three-dimensional structure of the human DNA-PKcs/Ku70/Ku80 complex assembled on DNA and its implications for DNA DSB repair.,"Spagnolo L, Rivera-Calzada A, Pearl LH, Llorca O",3/30/2006,3/31/2008,25,singleParticle,KODAK 4489 FILM,,,"Spagnolo L, Rivera-Calzada A, Pearl LH, Llorca O",2006,Mol Cell
EMD-1210,REL,Three-dimensional structure of the human DNA-PKcs/Ku70/Ku80 complex assembled on DNA and its implications for DNA DSB repair.,"Spagnolo L, Rivera-Calzada A, Pearl LH, Llorca O",3/31/2006,3/31/2008,33,singleParticle,KODAK 4489 FILM,,,"Spagnolo L, Rivera-Calzada A, Pearl LH, Llorca O",2006,Mol Cell
EMD-1211,REL,Hrr25-dependent phosphorylation state regulates organization of the pre-40S subunit.,"Schafer T, Maco B, Petfalski E, Tollervey D, Bottcher B, Aebi U, Hurt E",3/28/2006,6/1/2006,34,singleParticle,GENERIC CCD,,,"Schafer T, Maco B, Petfalski E, Tollervey D, Bottcher B, Aebi U, Hurt E",2006,Nature
EMD-1212,REL,Hrr25-dependent phosphorylation state regulates organization of the pre-40S subunit.,"Schafer T, Maco B, Petfalski E, Tollervey D, Bottcher B, Aebi U, Hurt E",3/29/2006,6/1/2006,32,singleParticle,GENERIC CCD,,,"Schafer T, Maco B, Petfalski E, Tollervey D, Bottcher B, Aebi U, Hurt E",2006,Nature
EMD-1213,REL,Structural model for the mannose receptor family uncovered by electron microscopy of Endo180 and the mannose receptor.,"Boskovic J, Arnold JN, Stilion R, Gordon S, Sim RB, Rivera-Calzada A, Wienke D, Isacke CM, Martinez-Pomares L, Llorca O",2/9/2006,4/3/2006,33,singleParticle,KODAK 4489 FILM,,,"Boskovic J, Arnold JN, Stilion R, Gordon S, Sim RB, Rivera-Calzada A, Wienke D, Isacke CM, Martinez-Pomares L, Llorca O",2006,J Biol Chem
EMD-1214,REL,Assembly of the inner rod determines needle length in the type III secretion injectisome.,"Marlovits TC, Kubori T, Lara-Tejero M, Thomas D, Unger VM, Galan JE",4/13/2006,7/28/2006,20,singleParticle,KODAK SO-163 FILM,,,"Marlovits TC, Kubori T, Lara-Tejero M, Thomas D, Unger VM, Galan JE",2006,Nature
EMD-1215,REL,Assembly of the inner rod determines needle length in the type III secretion injectisome.,"Marlovits TC, Kubori T, Lara-Tejero M, Thomas D, Unger VM, Galan JE",4/13/2006,7/28/2006,25,singleParticle,KODAK SO-163 FILM,,,"Marlovits TC, Kubori T, Lara-Tejero M, Thomas D, Unger VM, Galan JE",2006,Nature
EMD-1216,REL,Cryo-electron tomographic structure of an immunodeficiency virus envelope complex in situ.,"Zanetti G, Briggs JAG, Gruenewald K, Sattentau Q, Fuller SD",4/18/2006,9/5/2006,28,subtomogramAveraging,GENERIC GATAN,GATAN GIF 2002,,"Zanetti G, Briggs JA, Grunewald K, Sattentau QJ, Fuller SD",2006,PLoS Pathog
EMD-1217,REL,Signal recognition particle receptor exposes the ribosomal translocon binding site.,Halic M,4/18/2006,4/30/2008,7.4,singleParticle,,,2go5,"Halic M, Gartmann M, Schlenker O, Mielke T, Pool MR, Sinning I, Beckmann R",2006,Science
EMD-1218,REL,The structural basis for regulated assembly and function of the transcriptional activator NtrC.,"De Carlo S, Chen B, Hoover TR, Kondrashkina E, Nogales E, Nixon BT",3/22/2006,4/24/2006,28,singleParticle,KODAK SO-163 FILM,,,"De Carlo S, Chen B, Hoover TR, Kondrashkina E, Nogales E, Nixon BT",2006,Genes Dev
EMD-1219,REL,Crystal structure of a soluble CD28-Fab complex.,"Evans EJ, Esnouf RM, Manso-Sancho R, Gilbert RJC, James JR, Yu C, Fennely JA, Vowles C, Hanke T, Walse B, Hunig T, Sorensen P, Stuart DI, Davis SJ",5/2/2006,5/3/2006,28,singleParticle,KODAK SO-163 FILM,,,"Evans EJ, Esnouf RM, Manso-Sancho R, Gilbert RJ, James JR, Yu C, Fennelly JA, Vowles C, Hanke T, Walse B, Hunig T, Sorensen P, Stuart DI, Davis SJ",2005,Nat Immunol
EMD-1220,REL,The structure of an infectious P22 virion shows the signal for headful DNA packaging.,"Lander GC, Tang L, Casjens SR, Gilcrease EB, Prevelige P, Poliakov A, Potter CS, Carragher B, Johnson JE",5/4/2006,6/3/2006,17,singleParticle,GENERIC TVIPS,FEI,,"Lander GC, Tang L, Casjens SR, Gilcrease EB, Prevelige P, Poliakov A, Potter CS, Carragher B, Johnson JE",2006,Science
EMD-1221,REL,Multiple distinct assemblies reveal conformational flexibility in the small heat shock protein Hsp26.,"White HE, Orlova EV, Chen S, Wang L, Ignatiou A, Gowen B, Stromer T, Franzmann TM, Haslbeck M, Buchner J, Saibil HR",5/8/2006,7/25/2006,10.8,singleParticle,KODAK SO-163 FILM,,2h50,"White HE, Orlova EV, Chen S, Wang L, Ignatiou A, Gowen B, Stromer T, Franzmann TM, Haslbeck M, Buchner J, Saibil HR",2006,Structure
EMD-1222,REL,Cryo-EM asymmetric reconstruction of bacteriophage P22 reveals organization of its DNA packaging and infecting machinery.,"Chang J, Weigele P, King J, Chiu W, Jiang W",5/9/2006,11/1/2006,20,singleParticle,GENERIC GATAN,,,"Chang J, Weigele P, King J, Chiu W, Jiang W",2006,Structure
EMD-1223,REL,The dynamics of signal triggering in a gp130-receptor complex.,"Matadeen R, Hon W, Jones EY, Fuller S",5/10/2006,5/2/2007,30,singleParticle,KODAK SO-163 FILM,,,"Matadeen R, Hon WC, Heath JK, Jones EY, Fuller S",2007,Structure
EMD-1224,REL,Structural insights into the assembly of the type III secretion needle complex.,"Marlovits TC, Kubori T, Thomas MDR, Galan JE, Unger VM",4/13/2006,5/16/2006,19,singleParticle,KODAK SO-163 FILM,,,"Marlovits TC, Kubori T, Sukhan A, Thomas DR, Galan JE, Unger VM",2004,Science
EMD-1225,REL,Loading a ring: structure of the Bacillus subtilis DnaB protein  a co-loader of the replicative helicase.,"Nunez-Ramirez R, Velten M, Rivas G, Polard P, Carazo JM, Donate LE",4/25/2006,5/16/2007,24,singleParticle,KODAK SO-163 FILM,,,"Nunez-Ramirez R, Velten M, Rivas G, Polard P, Carazo JM, Donate LE",2007,J Mol Biol
EMD-1226,REL,Multiple distinct assemblies reveal conformational flexibility in the small heat shock protein Hsp26.,"White HE, Orlova EV, Chen S, Wang L, Ignatiou A, Gowen B, Stromer T, Franzmann TM, Haslbeck M, Buchner J, Saibil HR",5/8/2006,7/25/2006,11.5,singleParticle,KODAK SO-163 FILM,,2h53,"White HE, Orlova EV, Chen S, Wang L, Ignatiou A, Gowen B, Stromer T, Franzmann TM, Haslbeck M, Buchner J, Saibil HR",2006,Structure
EMD-1227,REL,Multiple distinct assemblies reveal conformational flexibility in the small heat shock protein Hsp26.,"White HE, Orlova EV, Chen S, Wang L, Ignatiou A, Gowen B, Stromer T, Franzmann TM, Haslbeck M, Buchner J, Saibil HR",5/9/2006,7/25/2006,14.2,singleParticle,,,,"White HE, Orlova EV, Chen S, Wang L, Ignatiou A, Gowen B, Stromer T, Franzmann TM, Haslbeck M, Buchner J, Saibil HR",2006,Structure
EMD-1228,REL,Multiple distinct assemblies reveal conformational flexibility in the small heat shock protein Hsp26.,"White HE, Orlova EV, Chen S, Wang L, Ignatiou A, Gowen B, Stromer T, Franzmann TM, Haslbeck M, Buchner J, Saibil HR",5/9/2006,7/25/2006,14.5,singleParticle,KODAK SO-163 FILM,,,"White HE, Orlova EV, Chen S, Wang L, Ignatiou A, Gowen B, Stromer T, Franzmann TM, Haslbeck M, Buchner J, Saibil HR",2006,Structure
EMD-1229,REL,Multiple distinct assemblies reveal conformational flexibility in the small heat shock protein Hsp26.,"White HE, Orlova EV, Chen S, Wang L, Ignatiou A, Gowen B, Stromer T, Franzmann TM, Haslbeck M, Buchner J, Saibil HR",5/9/2006,7/25/2006,12.6,singleParticle,,,,"White HE, Orlova EV, Chen S, Wang L, Ignatiou A, Gowen B, Stromer T, Franzmann TM, Haslbeck M, Buchner J, Saibil HR",2006,Structure
EMD-1230,REL,Multiple distinct assemblies reveal conformational flexibility in the small heat shock protein Hsp26.,"White HE, Orlova EV, Chen S, Wang L, Ignatiou A, Gowen B, Stromer T, Franzmann TM, Haslbeck M, Buchner J, Saibil HR",5/25/2006,7/25/2006,14.2,singleParticle,,,,"White HE, Orlova EV, Chen S, Wang L, Ignatiou A, Gowen B, Stromer T, Franzmann TM, Haslbeck M, Buchner J, Saibil HR",2006,Structure
EMD-1231,REL,Structure of the connector of bacteriophage T7 at 8A resolution: structural homologies of a basic component of a DNA translocating machinery.,"Agirrezabala X, Martin-Benito J, Valle M, Gonzalez JM, Valencia A, Valpuesta JM, Carrascosa JL",5/25/2006,5/25/2007,8,singleParticle,KODAK SO-163 FILM,,,"Agirrezabala X, Martin-Benito J, Valle M, Gonzalez JM, Valencia A, Valpuesta JM, Carrascosa JL",2005,J Mol Biol
EMD-1232,REL,Structure of the Sec13-31 COPII coat cage.,"Stagg SM, Gurkan C, Fowler DM, LaPointe P, Foss TR, Potter CS, Carragher B, Balch WE",5/26/2006,6/5/2006,30,singleParticle,GATAN ULTRASCAN 4000 (4k x 4k),,,"Stagg SM, Gurkan C, Fowler DM, LaPointe P, Foss TR, Potter CS, Carragher B, Balch WE",2006,Nature
EMD-1233,REL,Structure of eEF3 and the mechanism of transfer RNA release from the E-site.,"Beckmann R, Andersen G",6/27/2006,10/12/2006,9.9,singleParticle,KODAK SO-163 FILM,,2ix8,"Andersen CB, Becker T, Blau M, Anand M, Halic M, Balar B, Mielke T, Boesen T, Pedersen JS, Spahn CM, Kinzy TG, Andersen GR, Beckmann R",2006,Nature
EMD-1234,REL,West Nile virus in complex with the Fab fragment of a neutralizing monoclonal antibody.,"Kaufmann B, Nybakken GE, Chipman PR, Zhang W, Diamond MS, Fremont DH, Kuhn RJ, Rossmann MG",6/29/2006,9/5/2006,14.5,singleParticle,KODAK SO-163 FILM,,,"Kaufmann B, Nybakken GE, Chipman PR, Zhang W, Diamond MS, Fremont DH, Kuhn RJ, Rossmann MG",2006,Proc Natl Acad Sci USA
EMD-1235,REL,In situ structure of the complete Treponema primitia flagellar motor.,"Murphy GE, Leadbetter JR, Jensen GJ",4/6/2006,8/4/2006,70,subtomogramAveraging,GATAN ULTRASCAN 1000 (2k x 2k),GIF 3000,,"Murphy GE, Leadbetter JR, Jensen GJ",2006,Nature
EMD-1236,REL,Type IV pilus structure by cryo-electron microscopy and crystallography: implications for pilus assembly and functions.,"Craig L, Egelman EH, Volkmann N, Tainer JA",6/29/2006,9/1/2006,12.5,helical,KODAK SO-163 FILM,,2hil,"Craig L, Volkmann N, Arvai AS, Pique ME, Yeager M, Egelman EH, Tainer JA",2006,Mol Cell
EMD-1237,REL,Infectious bursal disease virus capsid assembly and maturation by structural rearrangements of a transient molecular switch.,"Luque D, Saugar I, Rodriguez JF, Verdaguer N, Garriga D, San Martin C, Velazquez-Muriel JA, Trus BL, Carrascosa JL, Caston JR",7/10/2006,5/2/2007,7.2,singleParticle,,,,"Luque D, Saugar I, Rodriguez JF, Verdaguer N, Garriga D, Martin CS, Velazquez-Muriel JA, Trus BL, Carrascosa JL, Caston JR",2007,J Virol
EMD-1238,REL,Infectious bursal disease virus capsid assembly and maturation by structural rearrangements of a transient molecular switch.,"Luque D, Saugar I, Rodriguez JF, Verdaguer N, Garriga D, San Martin C, Velazquez-Muriel JA, Trus BL, Carrascosa JL, Caston JR",7/11/2006,5/2/2007,10.4,singleParticle,,,,"Luque D, Saugar I, Rodriguez JF, Verdaguer N, Garriga D, Martin CS, Velazquez-Muriel JA, Trus BL, Carrascosa JL, Caston JR",2007,J Virol
EMD-1239,REL,Infectious bursal disease virus capsid assembly and maturation by structural rearrangements of a transient molecular switch.,"Luque D, Saugar I, Rodriguez JF, Verdaguer N, Garriga D, San Martin C, Velazquez-Muriel JA, Trus BL, Carrascosa JL, Caston JR",7/11/2006,5/2/2007,14,singleParticle,,,,"Luque D, Saugar I, Rodriguez JF, Verdaguer N, Garriga D, Martin CS, Velazquez-Muriel JA, Trus BL, Carrascosa JL, Caston JR",2007,J Virol
